round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
10,0.07546437052377594,0.9733945,1.4431247934699059,0.28125,relu,10,0.0,10,11,1,7,sigmoid,binary_crossentropy,adam
10,0.09409560267215407,0.96330273,1.340515112504363,0.296875,relu,10,0.0,10,11,1,7,sigmoid,binary_crossentropy,RMSprop
10,0.06250932274189769,0.9798165,1.5978672578930855,0.28125,relu,10,0.0,10,11,1,7,sigmoid,sparse_categorical_crossentropy,adam
10,0.08595347324377695,0.9669725,1.2576753441244364,0.265625,relu,10,0.0,10,11,1,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.06611867701723412,0.9733945,2.112115878611803,0.28125,relu,10,0.0,10,11,1,76,sigmoid,binary_crossentropy,adam
10,0.064721152596434,0.98073393,2.427640523761511,0.515625,relu,10,0.0,10,11,1,76,sigmoid,binary_crossentropy,RMSprop
10,0.04293493535492458,0.98165137,1.7422787435352802,0.359375,relu,10,0.0,10,11,1,76,sigmoid,sparse_categorical_crossentropy,adam
10,0.056140349071604784,0.98165137,3.6612051241099834,0.296875,relu,10,0.0,10,11,1,76,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.049801279074985556,0.98348624,1.7922646310180426,0.46875,relu,10,0.0,10,11,1,145,sigmoid,binary_crossentropy,adam
10,0.05851910046419666,0.9779816,2.8619041489437222,0.515625,relu,10,0.0,10,11,1,145,sigmoid,binary_crossentropy,RMSprop
10,0.04890990969899843,0.9779816,1.3849478550255299,0.5,relu,10,0.0,10,11,1,145,sigmoid,sparse_categorical_crossentropy,adam
10,0.061215038469793925,0.98165137,1.5228736400604248,0.5,relu,10,0.0,10,11,1,145,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.040919992802669974,0.98440367,3.6236142553389072,0.40625,relu,10,0.0,10,11,1,214,sigmoid,binary_crossentropy,adam
10,0.062199094045187406,0.9770642,3.1434789821505547,0.390625,relu,10,0.0,10,11,1,214,sigmoid,binary_crossentropy,RMSprop
10,0.04052368088241148,0.98440367,2.1320541463792324,0.3125,relu,10,0.0,10,11,1,214,sigmoid,sparse_categorical_crossentropy,adam
10,0.06296446517981918,0.9770642,1.4769462440162897,0.46875,relu,10,0.0,10,11,1,214,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.04598158368786878,0.98440367,1.7756223529577255,0.40625,relu,10,0.0,10,11,1,283,sigmoid,binary_crossentropy,adam
10,0.04638968486367691,0.98348624,2.3784415777772665,0.5,relu,10,0.0,10,11,1,283,sigmoid,binary_crossentropy,RMSprop
10,0.04379556654341553,0.98623854,2.023586731404066,0.265625,relu,10,0.0,10,11,1,283,sigmoid,sparse_categorical_crossentropy,adam
10,0.05016885421775792,0.98165137,3.2098263232037425,0.53125,relu,10,0.0,10,11,1,283,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.04747858964047745,0.98165137,3.1202681362628937,0.296875,relu,10,0.0,10,11,1,352,sigmoid,binary_crossentropy,adam
10,0.04273496314250357,0.98623854,2.487240944057703,0.46875,relu,10,0.0,10,11,1,352,sigmoid,binary_crossentropy,RMSprop
10,0.04335014726636865,0.9825688,2.2036669366061687,0.28125,relu,10,0.0,10,11,1,352,sigmoid,sparse_categorical_crossentropy,adam
10,0.04892385429168016,0.98348624,3.6950990445911884,0.484375,relu,10,0.0,10,11,1,352,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.04514007618033473,0.98440367,1.7627372685819864,0.484375,relu,10,0.0,10,11,1,421,sigmoid,binary_crossentropy,adam
10,0.058112342492560455,0.98623854,3.8817483633756638,0.453125,relu,10,0.0,10,11,1,421,sigmoid,binary_crossentropy,RMSprop
10,0.038910469276643114,0.98623854,0.9290102012455463,0.71875,relu,10,0.0,10,11,1,421,sigmoid,sparse_categorical_crossentropy,adam
10,0.05009582807249048,0.9853211,2.0220223739743233,0.5,relu,10,0.0,10,11,1,421,sigmoid,sparse_categorical_crossentropy,RMSprop
21,0.04165081877573532,0.98348624,2.675027444958687,0.28125,relu,10,0.0,21,11,1,7,sigmoid,binary_crossentropy,adam
21,0.053109656918581376,0.9770642,2.792825683951378,0.390625,relu,10,0.0,21,11,1,7,sigmoid,binary_crossentropy,RMSprop
21,0.0504724223931948,0.9825688,1.2392683178186417,0.359375,relu,10,0.0,21,11,1,7,sigmoid,sparse_categorical_crossentropy,adam
21,0.05742946139348157,0.97889906,2.0355094894766808,0.3125,relu,10,0.0,21,11,1,7,sigmoid,sparse_categorical_crossentropy,RMSprop
21,0.03238452193258494,0.9880734,2.237978119403124,0.296875,relu,10,0.0,21,11,1,76,sigmoid,binary_crossentropy,adam
21,0.0404255722909294,0.98165137,2.469209160655737,0.578125,relu,10,0.0,21,11,1,76,sigmoid,binary_crossentropy,RMSprop
21,0.03382951036480644,0.9880734,1.8230665363371372,0.421875,relu,10,0.0,21,11,1,76,sigmoid,sparse_categorical_crossentropy,adam
21,0.04110396105128333,0.98623854,1.9766496755182743,0.328125,relu,10,0.0,21,11,1,76,sigmoid,sparse_categorical_crossentropy,RMSprop
21,0.026497394342879003,0.99174315,1.5216876864433289,0.53125,relu,10,0.0,21,11,1,145,sigmoid,binary_crossentropy,adam
21,0.03457029968948844,0.98440367,1.5494568534195423,0.59375,relu,10,0.0,21,11,1,145,sigmoid,binary_crossentropy,RMSprop
21,0.02677444776668589,0.98899084,2.678145008161664,0.34375,relu,10,0.0,21,11,1,145,sigmoid,sparse_categorical_crossentropy,adam
21,0.0470309129861495,0.98440367,3.0054520685225725,0.46875,relu,10,0.0,21,11,1,145,sigmoid,sparse_categorical_crossentropy,RMSprop
21,0.02715503173234905,0.98899084,1.4994749128818512,0.625,relu,10,0.0,21,11,1,214,sigmoid,binary_crossentropy,adam
21,0.04404351025495915,0.9825688,3.237432572990656,0.328125,relu,10,0.0,21,11,1,214,sigmoid,binary_crossentropy,RMSprop
21,0.03985692667117433,0.98073393,2.8905736804008484,0.4375,relu,10,0.0,21,11,1,214,sigmoid,sparse_categorical_crossentropy,adam
21,0.04023504317312239,0.98348624,1.8772052135318518,0.484375,relu,10,0.0,21,11,1,214,sigmoid,sparse_categorical_crossentropy,RMSprop
21,0.02542754199588538,0.9880734,4.28935737349093,0.53125,relu,10,0.0,21,11,1,283,sigmoid,binary_crossentropy,adam
21,0.04850757295810022,0.98440367,1.7028162414208055,0.65625,relu,10,0.0,21,11,1,283,sigmoid,binary_crossentropy,RMSprop
21,0.024062200428292116,0.9899083,5.0677951499819756,0.28125,relu,10,0.0,21,11,1,283,sigmoid,sparse_categorical_crossentropy,adam
21,0.03016105651052514,0.9880734,1.8346442319452763,0.59375,relu,10,0.0,21,11,1,283,sigmoid,sparse_categorical_crossentropy,RMSprop
21,0.022638495779908722,0.9926605,3.0776700861752033,0.375,relu,10,0.0,21,11,1,352,sigmoid,binary_crossentropy,adam
21,0.045091556974553776,0.9853211,1.7018766421824694,0.546875,relu,10,0.0,21,11,1,352,sigmoid,binary_crossentropy,RMSprop
21,0.025307280068614716,0.9899083,3.8272714987397194,0.375,relu,10,0.0,21,11,1,352,sigmoid,sparse_categorical_crossentropy,adam
21,0.027297446107895834,0.98899084,3.1777650117874146,0.609375,relu,10,0.0,21,11,1,352,sigmoid,sparse_categorical_crossentropy,RMSprop
21,0.02987806985405468,0.9853211,2.5618824511766434,0.453125,relu,10,0.0,21,11,1,421,sigmoid,binary_crossentropy,adam
21,0.04060517584683679,0.9853211,2.502421459183097,0.5,relu,10,0.0,21,11,1,421,sigmoid,binary_crossentropy,RMSprop
21,0.02817283152602636,0.9908257,2.228182847611606,0.609375,relu,10,0.0,21,11,1,421,sigmoid,sparse_categorical_crossentropy,adam
21,0.04009796102219222,0.9853211,2.7798927715048194,0.421875,relu,10,0.0,21,11,1,421,sigmoid,sparse_categorical_crossentropy,RMSprop
32,0.03620640745940789,0.987156,2.0466821528971195,0.34375,relu,10,0.0,32,11,1,7,sigmoid,binary_crossentropy,adam
32,0.046558188077901706,0.98348624,3.198697466403246,0.4375,relu,10,0.0,32,11,1,7,sigmoid,binary_crossentropy,RMSprop
32,0.03839771703863944,0.9825688,2.008586999028921,0.453125,relu,10,0.0,32,11,1,7,sigmoid,sparse_categorical_crossentropy,adam
32,0.05317524775655496,0.9853211,4.581043764948845,0.3125,relu,10,0.0,32,11,1,7,sigmoid,sparse_categorical_crossentropy,RMSprop
32,0.026768211363603397,0.9899083,4.111978489905596,0.328125,relu,10,0.0,32,11,1,76,sigmoid,binary_crossentropy,adam
32,0.03501386120663883,0.9880734,2.5617081113159657,0.53125,relu,10,0.0,32,11,1,76,sigmoid,binary_crossentropy,RMSprop
32,0.024004659042458708,0.9899083,2.398199874907732,0.390625,relu,10,0.0,32,11,1,76,sigmoid,sparse_categorical_crossentropy,adam
32,0.03296390459651729,0.9880734,2.117981812916696,0.609375,relu,10,0.0,32,11,1,76,sigmoid,sparse_categorical_crossentropy,RMSprop
32,0.020893187964423843,0.9908257,2.5753472764045,0.34375,relu,10,0.0,32,11,1,145,sigmoid,binary_crossentropy,adam
32,0.03366196107482318,0.9880734,1.514164631254971,0.53125,relu,10,0.0,32,11,1,145,sigmoid,binary_crossentropy,RMSprop
32,0.016726731385719545,0.99633026,2.856643859297037,0.515625,relu,10,0.0,32,11,1,145,sigmoid,sparse_categorical_crossentropy,adam
32,0.03884985103419018,0.987156,3.014219330623746,0.59375,relu,10,0.0,32,11,1,145,sigmoid,sparse_categorical_crossentropy,RMSprop
32,0.023982602367349826,0.98899084,2.8886967161670327,0.578125,relu,10,0.0,32,11,1,214,sigmoid,binary_crossentropy,adam
32,0.03726431702213824,0.98623854,2.102863036096096,0.484375,relu,10,0.0,32,11,1,214,sigmoid,binary_crossentropy,RMSprop
32,0.013235233453136357,0.99633026,2.123740768060088,0.5,relu,10,0.0,32,11,1,214,sigmoid,sparse_categorical_crossentropy,adam
32,0.03227442973844964,0.98623854,2.2993177324533463,0.625,relu,10,0.0,32,11,1,214,sigmoid,sparse_categorical_crossentropy,RMSprop
32,0.018243303116391135,0.9954128,4.160269472748041,0.265625,relu,10,0.0,32,11,1,283,sigmoid,binary_crossentropy,adam
32,0.02176083045042875,0.99174315,4.539044596254826,0.296875,relu,10,0.0,32,11,1,283,sigmoid,binary_crossentropy,RMSprop
32,0.015955500159874427,0.99174315,3.5588659942150116,0.375,relu,10,0.0,32,11,1,283,sigmoid,sparse_categorical_crossentropy,adam
32,0.036242577960961,0.987156,3.4328796602785587,0.5625,relu,10,0.0,32,11,1,283,sigmoid,sparse_categorical_crossentropy,RMSprop
32,0.022708116506166352,0.98899084,5.524240091443062,0.3125,relu,10,0.0,32,11,1,352,sigmoid,binary_crossentropy,adam
32,0.033845288512657966,0.9880734,1.835961177945137,0.734375,relu,10,0.0,32,11,1,352,sigmoid,binary_crossentropy,RMSprop
32,0.013199203003196006,0.9954128,3.6262076757848263,0.328125,relu,10,0.0,32,11,1,352,sigmoid,sparse_categorical_crossentropy,adam
32,0.03242393983641663,0.98440367,1.9006144758313894,0.5,relu,10,0.0,32,11,1,352,sigmoid,sparse_categorical_crossentropy,RMSprop
32,0.020295834433143395,0.9944954,2.710214426741004,0.515625,relu,10,0.0,32,11,1,421,sigmoid,binary_crossentropy,adam
32,0.02682876743357164,0.98623854,1.2183040352538228,0.640625,relu,10,0.0,32,11,1,421,sigmoid,binary_crossentropy,RMSprop
32,0.019710980115995175,0.99174315,3.994163518771529,0.46875,relu,10,0.0,32,11,1,421,sigmoid,sparse_categorical_crossentropy,adam
32,0.032709891628644426,0.9899083,4.517944660037756,0.4375,relu,10,0.0,32,11,1,421,sigmoid,sparse_categorical_crossentropy,RMSprop
43,0.04049657871797502,0.9908257,2.579843856394291,0.375,relu,10,0.0,43,11,1,7,sigmoid,binary_crossentropy,adam
43,0.04084909570573214,0.98623854,2.7166145592927933,0.46875,relu,10,0.0,43,11,1,7,sigmoid,binary_crossentropy,RMSprop
43,0.02932851946535691,0.9899083,3.1014945451170206,0.40625,relu,10,0.0,43,11,1,7,sigmoid,sparse_categorical_crossentropy,adam
43,0.03528216580878156,0.9880734,2.127980349585414,0.515625,relu,10,0.0,43,11,1,7,sigmoid,sparse_categorical_crossentropy,RMSprop
43,0.02922038830278859,0.987156,4.907864578068256,0.359375,relu,10,0.0,43,11,1,76,sigmoid,binary_crossentropy,adam
43,0.026906293384541608,0.99174315,1.427406083792448,0.515625,relu,10,0.0,43,11,1,76,sigmoid,binary_crossentropy,RMSprop
43,0.013911500844439048,0.99633026,3.618057332932949,0.53125,relu,10,0.0,43,11,1,76,sigmoid,sparse_categorical_crossentropy,adam
43,0.026495623383982442,0.9899083,3.534617206081748,0.53125,relu,10,0.0,43,11,1,76,sigmoid,sparse_categorical_crossentropy,RMSprop
43,0.014192296723537282,0.99633026,1.4712078776210546,0.515625,relu,10,0.0,43,11,1,145,sigmoid,binary_crossentropy,adam
43,0.023748166693147804,0.9908257,6.448311958462,0.5625,relu,10,0.0,43,11,1,145,sigmoid,binary_crossentropy,RMSprop
43,0.019000328318909184,0.9944954,3.0258601885288954,0.484375,relu,10,0.0,43,11,1,145,sigmoid,sparse_categorical_crossentropy,adam
43,0.029690182945368505,0.99357796,1.6147462949156761,0.6875,relu,10,0.0,43,11,1,145,sigmoid,sparse_categorical_crossentropy,RMSprop
43,0.007342204773734675,0.99816513,5.170039679389447,0.625,relu,10,0.0,43,11,1,214,sigmoid,binary_crossentropy,adam
43,0.032444101022297105,0.9926605,4.625352844595909,0.359375,relu,10,0.0,43,11,1,214,sigmoid,binary_crossentropy,RMSprop
43,0.02056400412484561,0.9926605,5.36165215075016,0.328125,relu,10,0.0,43,11,1,214,sigmoid,sparse_categorical_crossentropy,adam
43,0.02225154236682994,0.9926605,1.5734239351004362,0.546875,relu,10,0.0,43,11,1,214,sigmoid,sparse_categorical_crossentropy,RMSprop
43,0.015064024336564027,0.99357796,2.280985552817583,0.5,relu,10,0.0,43,11,1,283,sigmoid,binary_crossentropy,adam
43,0.0221266342046429,0.9908257,9.03772772103548,0.390625,relu,10,0.0,43,11,1,283,sigmoid,binary_crossentropy,RMSprop
43,0.021042203246844287,0.99357796,3.8539871089160442,0.46875,relu,10,0.0,43,11,1,283,sigmoid,sparse_categorical_crossentropy,adam
43,0.023595608101441227,0.9899083,0.9386286456137896,0.671875,relu,10,0.0,43,11,1,283,sigmoid,sparse_categorical_crossentropy,RMSprop
43,0.009137160453359085,0.99816513,9.845998838543892,0.296875,relu,10,0.0,43,11,1,352,sigmoid,binary_crossentropy,adam
43,0.02700116749527152,0.9899083,1.4721792107447982,0.625,relu,10,0.0,43,11,1,352,sigmoid,binary_crossentropy,RMSprop
43,0.009744485886680651,0.9954128,4.662925124168396,0.53125,relu,10,0.0,43,11,1,352,sigmoid,sparse_categorical_crossentropy,adam
43,0.022911363726040912,0.99174315,2.5247700510080904,0.609375,relu,10,0.0,43,11,1,352,sigmoid,sparse_categorical_crossentropy,RMSprop
43,0.010503040540567905,0.99633026,2.2238611485809088,0.515625,relu,10,0.0,43,11,1,421,sigmoid,binary_crossentropy,adam
43,0.024662833481871708,0.9908257,2.8602879717946053,0.4375,relu,10,0.0,43,11,1,421,sigmoid,binary_crossentropy,RMSprop
43,0.008194351047890661,0.9954128,6.334662079811096,0.421875,relu,10,0.0,43,11,1,421,sigmoid,sparse_categorical_crossentropy,adam
43,0.028389480951906538,0.9926605,3.268297340720892,0.46875,relu,10,0.0,43,11,1,421,sigmoid,sparse_categorical_crossentropy,RMSprop
54,0.027553459126774624,0.9899083,2.4601916633546352,0.3125,relu,10,0.0,54,11,1,7,sigmoid,binary_crossentropy,adam
54,0.0431187589252959,0.98623854,1.8432208728045225,0.421875,relu,10,0.0,54,11,1,7,sigmoid,binary_crossentropy,RMSprop
54,0.015184250483381479,0.99633026,1.936576895415783,0.4375,relu,10,0.0,54,11,1,7,sigmoid,sparse_categorical_crossentropy,adam
54,0.0325610598212667,0.9880734,3.0553018283098936,0.46875,relu,10,0.0,54,11,1,7,sigmoid,sparse_categorical_crossentropy,RMSprop
